fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
1,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
2,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.85,0.8,0.6666666666666666,1.0,0.816496580927726,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
3,TEST,0.48,0.3157894736842105,0.25,0.6923076923076923,0.41602514716892186,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
4,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.7,0.7000471651111038,0.7377777777777776,0.6636363636363637,0.6868587130446739,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
MEAN,TEST,0.568,0.5448744390620821,0.5803030303030303,0.5571428571428572,0.5421865402810246,32,0.001,1e-05,0.0,8,resize_cube128_hu_m300_1400
1,VALIDATION,0.8,0.8181818181818182,1.0,0.6363636363636364,0.7977240352174656,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
1,TEST,0.68,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.6698641270570836,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
2,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
4,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
5,TEST,0.64,0.6086956521739131,0.6363636363636364,0.6428571428571429,0.6396021490668313,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6700000000000002,0.6824242424242424,0.7822222222222222,0.5745454545454545,0.6695857367670002,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
MEAN,TEST,0.5920000000000001,0.6199142456421558,0.7106060606060606,0.48241758241758237,0.5765308363050773,32,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
1,TEST,0.68,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6793662204867574,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
3,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.61,0.6582184873949579,0.8244444444444445,0.4254545454545454,0.5466091010680543,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
MEAN,TEST,0.5680000000000001,0.6262814538676607,0.7636363636363637,0.39230769230769236,0.46427139434170056,32,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
1,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
1,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
4,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
5,TEST,0.68,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.674199862463242,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.69,0.6668868249054007,0.6755555555555556,0.7036363636363637,0.6873127906935724,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.5680000000000001,0.5794117647058823,0.6606060606060605,0.4813186813186813,0.5277352300036771,4,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
1,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
2,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
3,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
4,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.7,0.6841542358570223,0.7155555555555555,0.6836363636363637,0.6968007725301838,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.5680000000000001,0.6044978010495251,0.7136363636363637,0.4395604395604395,0.5355221125013748,4,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.65,0.46153846153846156,0.3333333333333333,0.9090909090909091,0.5504818825631803,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
1,TEST,0.48,0.13333333333333333,0.08333333333333333,0.8461538461538461,0.2655425022718972,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
2,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
3,TEST,0.8,0.8148148148148148,0.9166666666666666,0.6923076923076923,0.7966275068156915,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
4,TEST,0.56,0.5217391304347826,0.5,0.6153846153846154,0.5547001962252291,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
5,TEST,0.64,0.5714285714285714,0.5454545454545454,0.7142857142857143,0.6241877839323592,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.67,0.6049392712550608,0.5866666666666667,0.74,0.6444920791010453,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.6160000000000001,0.5313400930792236,0.5424242424242424,0.6813186813186813,0.5680405357520909,4,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
1,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
2,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
3,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
4,TEST,0.44,0.5625,0.75,0.15384615384615385,0.3396831102433787,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
5,TEST,0.6,0.5,0.45454545454545453,0.7142857142857143,0.5698028822981898,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.67,0.6617779743476337,0.6977777777777778,0.649090909090909,0.6688315679285719,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.544,0.5197549019607843,0.5575757575757576,0.5274725274725276,0.48978964979520156,4,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
1,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.8,0.8181818181818182,1.0,0.6363636363636364,0.7977240352174656,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
2,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
3,TEST,0.8,0.8148148148148148,0.9166666666666666,0.6923076923076923,0.7966275068156915,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
4,TEST,0.52,0.6666666666666666,1.0,0.07692307692307693,0.2773500981126146,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
5,TEST,0.72,0.72,0.8181818181818182,0.6428571428571429,0.7252406676228423,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.65,0.6848484848484848,0.8266666666666665,0.5018181818181818,0.6405569026112475,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.648,0.693043549043549,0.8303030303030303,0.48241758241758237,0.5969908353159479,4,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
1,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
2,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
3,TEST,0.84,0.8571428571428571,1.0,0.6923076923076923,0.8320502943378437,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
4,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.7,0.6666666666666666,0.6,0.8,0.6928203230275509,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
5,TEST,0.68,0.5555555555555556,0.45454545454545453,0.8571428571428571,0.6241877839323592,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.6799999999999999,0.6653508771929825,0.6977777777777778,0.6690909090909092,0.6677991618950078,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.6,0.5584487734487734,0.5909090909090909,0.6021978021978022,0.5586738083483838,4,0.001,1e-05,0.5,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
1,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
2,TEST,0.56,0.47619047619047616,0.4166666666666667,0.6923076923076923,0.5370861555295747,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
3,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
4,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
5,TEST,0.68,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.674199862463242,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.6799999999999999,0.6683432065011011,0.6977777777777777,0.6672727272727274,0.6728930729058359,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.5760000000000001,0.5732800532800533,0.6106060606060606,0.5428571428571429,0.5619379381172254,8,0.001,0.0,0.0,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
2,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.55,0.3076923076923077,0.2222222222222222,0.8181818181818182,0.4264014327112209,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
3,TEST,0.56,0.26666666666666666,0.16666666666666666,0.9230769230769231,0.3922322702763681,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
4,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.64,0.6034523371365477,0.6488888888888888,0.6290909090909091,0.6134431246855812,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.56,0.5156709956709957,0.5636363636363637,0.5626373626373626,0.5170953136476758,8,0.001,0.0,0.3,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
1,TEST,0.52,0.3333333333333333,0.25,0.7692307692307693,0.4385290096535146,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
2,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
3,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.45,0.47619047619047616,0.5555555555555556,0.36363636363636365,0.44946657497549475,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
4,TEST,0.52,0.6666666666666666,1.0,0.07692307692307693,0.2773500981126146,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.64,0.628367710720652,0.671111111111111,0.610909090909091,0.6331343566841715,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.5760000000000001,0.5897828863346104,0.7136363636363636,0.45384615384615384,0.5060710252008465,8,0.001,0.0,0.5,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
1,TEST,0.6,0.4444444444444444,0.3333333333333333,0.8461538461538461,0.5310850045437944,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
2,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
2,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
3,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
3,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
4,VALIDATION,0.65,0.5333333333333333,0.4444444444444444,0.8181818181818182,0.6030226891555273,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
4,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
5,TEST,0.76,0.7692307692307693,0.9090909090909091,0.6428571428571429,0.7644707871564383,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
MEAN,VALIDATION,0.6799999999999999,0.6356709956709956,0.671111111111111,0.6836363636363637,0.6532976073926635,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
MEAN,TEST,0.632,0.6252419551774391,0.6984848484848485,0.5747252747252747,0.6076247642855889,8,0.001,1e-05,0.0,9,resize_small_hu_m300_1400_separadas
1,VALIDATION,0.65,0.46153846153846156,0.3333333333333333,0.9090909090909091,0.5504818825631803,8,0.001,1e-05,0.3,9,resize_small_hu_m300_1400_separadas
