fold,set,accuracy,f1,tpr,tnr,gmean,auc,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
3,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,0.4807692307692308,32,0.001,0,0.3,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,0.5050505050505051,32,0.001,0,0.3,8,resize_cube64_hu_m600_1500
4,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,0.608974358974359,32,0.001,0,0.3,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.55,0.6896551724137931,1.0,0.1,0.31622776601683794,0.41999999999999993,32,0.001,0,0.3,8,resize_cube64_hu_m600_1500
5,TEST,0.56,0.6666666666666666,1.0,0.21428571428571427,0.4629100498862757,0.8116883116883117,32,0.001,0,0.3,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.55,0.6086820226250511,0.7777777777777779,0.3472727272727273,0.49539342212272564,0.5102626262626263,32,0.001,8
MEAN,TEST,0.544,0.621932751344516,0.8166666666666668,0.30439560439560437,0.47498533324185066,0.6033633033633035,32,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.606060606060606,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
1,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,0.6153846153846153,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.55,0.0,0.0,1.0,0.0,0.43434343434343436,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
2,TEST,0.52,0.0,0.0,1.0,0.0,0.4743589743589743,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6363636363636364,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.6602564102564102,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.4,0.5384615384615384,0.7777777777777778,0.09090909090909091,0.26590801173915524,0.4242424242424242,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
4,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,0.6153846153846154,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.5,0.0,0.0,1.0,0.0,0.42000000000000004,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
5,TEST,0.56,0.0,0.0,1.0,0.0,0.8311688311688311,32,0.001,0,0.5,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.55,0.38015607580824967,0.4888888888888888,0.6181818181818182,0.3105777370363626,0.5042020202020201,32,0.001,8
MEAN,TEST,0.552,0.3881754137593959,0.5,0.5846153846153846,0.2969201587015184,0.6393106893106892,32,0.001,8
1,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,0.6262626262626262,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
1,TEST,0.64,0.5263157894736842,0.4166666666666667,0.8461538461538461,0.5937710859953544,0.6217948717948718,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,0.5353535353535354,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
2,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,0.5833333333333333,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.75,0.6666666666666666,0.5555555555555556,0.9090909090909091,0.7106690545187014,0.6767676767676769,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
3,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,0.5576923076923077,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.55,0.4,0.3333333333333333,0.7272727272727273,0.49236596391733095,0.4949494949494949,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
4,TEST,0.76,0.6666666666666666,0.5,1.0,0.7071067811865476,0.6602564102564102,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.75,0.7368421052631579,0.7,0.8,0.7483314773547882,0.76,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
5,TEST,0.6,0.375,0.2727272727272727,0.8571428571428571,0.48349377841522817,0.8051948051948052,32,0.001,1e-05,0,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.65,0.5926345274952085,0.5622222222222222,0.7236363636363636,0.6274980209035459,0.6186666666666667,32,0.001,8
MEAN,TEST,0.6240000000000001,0.549734422262553,0.5045454545454545,0.7252747252747253,0.576381267888902,0.6456543456543457,32,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6666666666666666,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,0.6153846153846154,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,0.48484848484848486,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,0.4038461538461538,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.55,0.0,0.0,1.0,0.0,0.6060606060606061,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
3,TEST,0.52,0.0,0.0,1.0,0.0,0.6346153846153846,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.45,0.56,0.7777777777777778,0.18181818181818182,0.37605071654517747,0.4545454545454545,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
4,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,0.5833333333333333,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,0.6699999999999999,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
5,TEST,0.36,0.38461538461538464,0.45454545454545453,0.2857142857142857,0.3603749850782236,0.34415584415584416,32,0.001,1e-05,0.3,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.58,0.512,0.6288888888888888,0.5381818181818182,0.4487997954559709,0.5764242424242424,32,0.001,8
MEAN,TEST,0.48,0.42175066312997345,0.5075757575757576,0.45714285714285713,0.3602893977980089,0.5162670662670663,32,0.001,8
1,VALIDATION,0.55,0.0,0.0,1.0,0.0,0.5858585858585859,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
1,TEST,0.52,0.0,0.0,1.0,0.0,0.5705128205128205,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.55,0.0,0.0,1.0,0.0,0.4545454545454546,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
2,TEST,0.52,0.0,0.0,1.0,0.0,0.4807692307692307,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.55,0.0,0.0,1.0,0.0,0.6262626262626262,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
3,TEST,0.52,0.0,0.0,1.0,0.0,0.5833333333333334,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.4242424242424242,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
4,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,0.5641025641025641,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.5,0.5,0.5,0.5,0.5,0.6000000000000001,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
5,TEST,0.52,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.5222329678670935,0.6233766233766234,32,0.001,1e-05,0.5,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.53,0.2166666666666667,0.25555555555555554,0.7545454545454545,0.19211323729436763,0.5381818181818182,32,0.001,8
MEAN,TEST,0.52,0.2276923076923077,0.2772727272727272,0.7472527472527472,0.20052348585647098,0.5644189144189145,32,0.001,8
1,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,0.6565656565656566,4,0.001,0,0,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.42105263157894735,0.3333333333333333,0.7692307692307693,0.5063696835418333,0.4871794871794871,4,0.001,0,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,0.6565656565656566,4,0.001,0,0,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,0.42307692307692313,4,0.001,0,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.696969696969697,4,0.001,0,0,8,resize_cube64_hu_m300_1400
3,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,0.4935897435897436,4,0.001,0,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,0.6161616161616161,4,0.001,0,0,8,resize_cube64_hu_m300_1400
4,TEST,0.68,0.6363636363636364,0.5833333333333334,0.7692307692307693,0.6698641270570838,0.7307692307692308,4,0.001,0,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,0.61,4,0.001,0,0,8,resize_cube64_hu_m300_1400
5,TEST,0.48,0.5185185185185185,0.6363636363636364,0.35714285714285715,0.4767312946227962,0.551948051948052,4,0.001,0,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6799999999999999,0.6691461988304093,0.7133333333333334,0.6436363636363636,0.6678622141493002,0.6472525252525252,4,0.001,8
MEAN,TEST,0.536,0.4788233209285841,0.4606060606060606,0.6098901098901098,0.5165988123263416,0.5373126873126873,4,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.6868686868686869,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,0.5961538461538461,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,0.6767676767676768,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,0.3782051282051282,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6767676767676767,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.5897435897435896,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,0.5151515151515151,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,0.6538461538461539,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.55,0.4,0.3,0.8,0.4898979485566356,0.6,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.6,0.2857142857142857,0.18181818181818182,0.9285714285714286,0.4108907018066591,0.6883116883116882,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6299999999999999,0.6019298245614034,0.6599999999999999,0.6145454545454545,0.6124458529369557,0.6311111111111112,4,0.001,8
MEAN,TEST,0.536,0.4422357212679793,0.48636363636363633,0.5703296703296703,0.435277314363992,0.5812520812520812,4,0.001,8
1,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,0.4949494949494949,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.44,0.5625,0.75,0.15384615384615385,0.3396831102433787,0.5256410256410257,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.65,0.5333333333333333,0.4444444444444444,0.8181818181818182,0.6030226891555273,0.7777777777777778,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.6,0.2857142857142857,0.16666666666666666,1.0,0.408248290463863,0.5576923076923077,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.85,0.8421052631578947,0.8888888888888888,0.8181818181818182,0.8528028654224418,0.8484848484848484,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.4615384615384615,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,0.5252525252525253,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,0.5192307692307693,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.7,0.625,0.5,0.9,0.6708203932499369,0.74,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.76,0.6666666666666666,0.5454545454545454,0.9285714285714286,0.7116835718867666,0.7402597402597402,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.68,0.6273604465709729,0.611111111111111,0.7436363636363637,0.6579539162906861,0.6772929292929293,4,0.001,8
MEAN,TEST,0.5439999999999999,0.48993271221532086,0.4924242424242424,0.5857142857142857,0.47138794243556825,0.5608724608724609,4,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.5151515151515151,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,0.5961538461538461,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,0.5252525252525253,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
2,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,0.5192307692307693,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,0.7272727272727272,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
3,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.41025641025641024,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.5555555555555555,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
4,TEST,0.6,0.5,0.4166666666666667,0.7692307692307693,0.5661385170722979,0.6538461538461539,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.75,0.7619047619047619,0.8,0.7,0.7483314773547882,0.8400000000000001,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
5,TEST,0.64,0.64,0.7272727272727273,0.5714285714285714,0.6446583712203042,0.7207792207792207,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6799999999999999,0.6922222222222223,0.7822222222222222,0.5945454545454545,0.6747519893508407,0.6326464646464647,4,0.001,8
MEAN,TEST,0.56,0.5375238095238095,0.5621212121212121,0.5604395604395604,0.544571176824169,0.5800532800532799,4,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.7171717171717171,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,0.6730769230769231,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.6363636363636364,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,0.4871794871794871,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.5333333333333333,0.4444444444444444,0.8181818181818182,0.6030226891555273,0.48484848484848486,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.4,0.11764705882352941,0.08333333333333333,0.6923076923076923,0.24019223070763068,0.4358974358974359,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,0.6868686868686869,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.64,0.5714285714285714,0.5,0.7692307692307693,0.6201736729460423,0.6858974358974359,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.7,0.75,0.9,0.5,0.6708203932499369,0.8699999999999999,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.72,0.6956521739130435,0.7272727272727273,0.7142857142857143,0.7207499701564473,0.7467532467532467,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6599999999999999,0.644313725490196,0.7133333333333332,0.6090909090909091,0.6373414720375924,0.679050505050505,4,0.001,8
MEAN,TEST,0.576,0.5055169894044574,0.5121212121212121,0.6351648351648352,0.5376677601774886,0.6057609057609057,4,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.7171717171717171,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.48,0.5806451612903226,0.75,0.23076923076923078,0.41602514716892186,0.46794871794871795,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,0.6969696969696969,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,0.3782051282051282,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6868686868686869,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.532051282051282,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.42424242424242425,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.6346153846153846,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6923076923076923,0.9,0.3,0.5196152422706632,0.75,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.8,0.8,0.9090909090909091,0.7142857142857143,0.8058229640253803,0.8376623376623377,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.62,0.6609253065774805,0.8022222222222222,0.45999999999999996,0.5926945452015902,0.655050505050505,4,0.001,8
MEAN,TEST,0.576,0.5801612903225806,0.6984848484848485,0.46593406593406594,0.5084561224978111,0.5700965700965701,4,0.001,8
1,VALIDATION,0.5,0.4444444444444444,0.4444444444444444,0.5454545454545454,0.4923659639173309,0.5454545454545454,8,0.001,0,0,8,resize_cube64_hu_m300_1400
1,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,0.5576923076923077,8,0.001,0,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,0.5757575757575757,8,0.001,0,0,8,resize_cube64_hu_m300_1400
2,TEST,0.64,0.5263157894736842,0.4166666666666667,0.8461538461538461,0.5937710859953544,0.6538461538461539,8,0.001,0,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.7777777777777777,8,0.001,0,0,8,resize_cube64_hu_m300_1400
3,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.4871794871794871,8,0.001,0,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,0.6767676767676768,8,0.001,0,0,8,resize_cube64_hu_m300_1400
4,TEST,0.72,0.6956521739130435,0.6666666666666666,0.7692307692307693,0.7161148740394329,0.6730769230769231,8,0.001,0,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.5,0.4,0.8,0.5656854249492381,0.6300000000000001,8,0.001,0,0,8,resize_cube64_hu_m300_1400
5,TEST,0.72,0.631578947368421,0.5454545454545454,0.8571428571428571,0.6837634587578276,0.7987012987012988,8,0.001,0,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6100000000000001,0.5853482190324295,0.6133333333333333,0.6145454545454545,0.6012090513111408,0.6411515151515152,8,0.001,8
MEAN,TEST,0.616,0.5653221767638243,0.5257575757575758,0.6945054945054945,0.5947369138100239,0.6340992340992342,8,0.001,8
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.7878787878787878,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.44,0.4166666666666667,0.4166666666666667,0.46153846153846156,0.4385290096535146,0.5128205128205128,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.5656565656565655,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,0.5384615384615385,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6969696969696969,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.5320512820512822,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.7979797979797979,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.68,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6793662204867574,0.6538461538461539,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,0.7400000000000001,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.44,0.46153846153846156,0.5454545454545454,0.35714285714285715,0.44136741475237473,0.44155844155844154,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6900000000000001,0.6938672768878718,0.7622222222222221,0.6309090909090909,0.688573456299993,0.7176969696969697,8,0.001,8
MEAN,TEST,0.544,0.5546732837055417,0.6090909090909091,0.48681318681318686,0.5329554035899517,0.5357475857475857,8,0.001,8
