fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,4,0.001,0,0,8,resize_cube64_hu_m300_1400
1,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,4,0.001,0,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,4,0.001,0,0,8,resize_cube64_hu_m300_1400
2,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,4,0.001,0,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.5714285714285714,0.4444444444444444,0.9090909090909091,0.6356417261637282,4,0.001,0,0,8,resize_cube64_hu_m300_1400
3,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,4,0.001,0,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,4,0.001,0,0,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,4,0.001,0,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,4,0.001,0,0,8,resize_cube64_hu_m300_1400
5,TEST,0.8,0.7619047619047619,0.7272727272727273,0.8571428571428571,0.7895420339517227,4,0.001,0,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6599999999999999,0.6401549327865117,0.6733333333333332,0.6472727272727272,0.6465632641571254,4,0.001,8
MEAN,TEST,0.632,0.5992007992007992,0.5954545454545455,0.6637362637362638,0.6218624326052298,4,0.001,8
1,VALIDATION,0.75,0.782608695652174,1.0,0.5454545454545454,0.7385489458759964,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.5333333333333333,0.4444444444444444,0.8181818181818182,0.6030226891555273,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.4,0.3333333333333333,0.7272727272727273,0.49236596391733095,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.6,0.6153846153846154,0.7272727272727273,0.5,0.6030226891555273,4,0.001,0,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.66,0.6323188405797101,0.7155555555555557,0.6090909090909091,0.6281185986891544,4,0.001,8
MEAN,TEST,0.528,0.5019238488204005,0.5454545454545454,0.5153846153846154,0.5079904249689076,4,0.001,8
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.6,0.7058823529411765,1.0,0.23076923076923078,0.4803844614152614,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.674199862463242,4,0.001,0,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6599999999999999,0.6481780538302276,0.74,0.5927272727272728,0.6367350194032595,4,0.001,8
MEAN,TEST,0.6000000000000001,0.5759204622287786,0.6606060606060605,0.5428571428571429,0.5405386393619452,4,0.001,8
1,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
1,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
2,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.55,0.47058823529411764,0.4444444444444444,0.6363636363636364,0.5318160234783105,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
3,TEST,0.44,0.46153846153846156,0.5,0.38461538461538464,0.4385290096535146,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
4,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6,0.5454545454545454,0.7857142857142857,0.6546536707079771,4,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.62,0.5904334365325077,0.6311111111111111,0.6109090909090908,0.6051780153670887,4,0.001,8
MEAN,TEST,0.5920000000000001,0.5488269620845687,0.5590909090909091,0.6186813186813187,0.5627604148063565,4,0.001,8
1,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.65,0.72,1.0,0.36363636363636365,0.6030226891555273,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.8,0.8275862068965517,1.0,0.6153846153846154,0.7844645405527362,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.7,0.75,0.9,0.5,0.6708203932499369,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6699999999999999,0.7078528138528137,0.8688888888888888,0.5,0.6540823825007009,4,0.001,8
MEAN,TEST,0.6080000000000001,0.6604885057471264,0.8136363636363637,0.4230769230769231,0.5831794245122197,4,0.001,8
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.72,0.7741935483870968,1.0,0.46153846153846156,0.6793662204867574,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.7,0.75,0.9,0.5,0.6708203932499369,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6300000000000001,0.6452631578947369,0.7355555555555555,0.5363636363636364,0.6163411113578391,4,0.001,8
MEAN,TEST,0.6000000000000001,0.6161542057755242,0.7136363636363637,0.5,0.5893994534468546,4,0.001,8
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,8,0.001,0,0,8,resize_cube64_hu_m300_1400
1,TEST,0.44,0.46153846153846156,0.5,0.38461538461538464,0.4385290096535146,8,0.001,0,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,8,0.001,0,0,8,resize_cube64_hu_m300_1400
2,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,8,0.001,0,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,0,0,8,resize_cube64_hu_m300_1400
3,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,8,0.001,0,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,8,0.001,0,0,8,resize_cube64_hu_m300_1400
4,TEST,0.44,0.5882352941176471,0.8333333333333334,0.07692307692307693,0.25318484177091666,8,0.001,0,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,8,0.001,0,0,8,resize_cube64_hu_m300_1400
5,TEST,0.72,0.631578947368421,0.5454545454545454,0.8571428571428571,0.6837634587578276,8,0.001,0,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.62,0.6519710038245508,0.7866666666666666,0.4836363636363637,0.600339712489425,8,0.001,8
MEAN,TEST,0.5199999999999999,0.5653027986694221,0.6590909090909092,0.38681318681318677,0.46110125331845075,8,0.001,8
1,VALIDATION,0.75,0.782608695652174,1.0,0.5454545454545454,0.7385489458759964,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.68,0.7333333333333333,0.9166666666666666,0.46153846153846156,0.6504436355879909,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.4,0.5454545454545454,0.75,0.07692307692307693,0.2401922307076307,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,8,0.001,0,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.62,0.669646893152614,0.8466666666666667,0.4254545454545455,0.587704458746648,8,0.001,8
MEAN,TEST,0.544,0.6293290043290043,0.8136363636363637,0.3010989010989011,0.480341172565638,8,0.001,8
1,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.64,0.7272727272727273,1.0,0.3076923076923077,0.5547001962252291,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,8,0.001,0,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6100000000000001,0.6543157894736842,0.8044444444444444,0.44545454545454544,0.588723638574395,8,0.001,8
MEAN,TEST,0.5680000000000001,0.627025974025974,0.7803030303030304,0.37802197802197807,0.5299115238862092,8,0.001,8
1,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
1,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.4,0.3333333333333333,0.6923076923076923,0.48038446141526137,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
4,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.8,0.8,0.8,0.8,0.8,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
5,TEST,0.72,0.6956521739130435,0.7272727272727273,0.7142857142857143,0.7207499701564473,8,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.65,0.6451674641148326,0.6933333333333334,0.6145454545454545,0.6495496334263204,8,0.001,8
MEAN,TEST,0.6,0.5905869352713673,0.6454545454545455,0.5582417582417583,0.5723982075200784,8,0.001,8
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.68,0.7333333333333333,0.9166666666666666,0.46153846153846156,0.6504436355879909,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.64,0.6086956521739131,0.6363636363636364,0.6428571428571429,0.6396021490668313,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.62,0.6518776875298614,0.7866666666666666,0.4836363636363637,0.6023766094550902,8,0.001,8
MEAN,TEST,0.6000000000000001,0.651336831584208,0.793939393939394,0.4208791208791209,0.5658265857339282,8,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.5900000000000001,0.6591774891774891,0.8733333333333333,0.3545454545454545,0.5193486614435431,8,0.001,8
MEAN,TEST,0.56,0.6107411879707895,0.7803030303030303,0.3615384615384616,0.4984998843067306,8,0.001,8
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,16,0.001,0,0,8,resize_cube64_hu_m300_1400
1,TEST,0.68,0.6363636363636364,0.5833333333333334,0.7692307692307693,0.6698641270570838,16,0.001,0,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,16,0.001,0,0,8,resize_cube64_hu_m300_1400
2,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,16,0.001,0,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.75,0.6666666666666666,0.5555555555555556,0.9090909090909091,0.7106690545187014,16,0.001,0,0,8,resize_cube64_hu_m300_1400
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,16,0.001,0,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.4,0.3333333333333333,0.7272727272727273,0.49236596391733095,16,0.001,0,0,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.14285714285714285,0.08333333333333333,0.9230769230769231,0.2773500981126146,16,0.001,0,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,16,0.001,0,0,8,resize_cube64_hu_m300_1400
5,TEST,0.68,0.5,0.36363636363636365,0.9285714285714286,0.5810872031479765,16,0.001,0,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.69,0.6343859649122807,0.6088888888888889,0.7581818181818182,0.6710623908915057,16,0.001,8
MEAN,TEST,0.6080000000000001,0.5011774891774892,0.48939393939393944,0.7087912087912087,0.5309776967415555,16,0.001,8
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.46153846153846156,0.5,0.38461538461538464,0.4385290096535146,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.5806451612903226,0.75,0.23076923076923078,0.41602514716892186,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.72,0.6666666666666666,0.6363636363636364,0.7857142857142857,0.7071067811865476,16,0.001,0,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.59,0.6011111111111112,0.6733333333333335,0.5199999999999999,0.5818548049268484,16,0.001,8
MEAN,TEST,0.5439999999999999,0.5351033912324235,0.5772727272727273,0.5109890109890111,0.517876423517519,16,0.001,8
1,VALIDATION,0.65,0.72,1.0,0.36363636363636365,0.6030226891555273,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.75,0.6666666666666666,0.9090909090909091,0.7784989441615229,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.72,0.7407407407407407,0.8333333333333334,0.6153846153846154,0.716114874039433,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.6666666666666666,1.0,0.07692307692307693,0.2773500981126146,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,16,0.001,0,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6399999999999999,0.6728129744651483,0.8044444444444444,0.5,0.5820153799878105,16,0.001,8
MEAN,TEST,0.5760000000000001,0.6220820573761751,0.7803030303030304,0.3912087912087912,0.4952843023754885,16,0.001,8
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
2,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
3,TEST,0.56,0.42105263157894735,0.3333333333333333,0.7692307692307693,0.5063696835418333,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.45,0.47619047619047616,0.5555555555555556,0.36363636363636365,0.44946657497549475,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.5,0.4,0.8,0.5656854249492381,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
5,TEST,0.72,0.5333333333333333,0.36363636363636365,1.0,0.6030226891555273,16,0.001,1e-05,0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6500000000000001,0.6295815295815296,0.6577777777777777,0.650909090909091,0.6410994565575563,16,0.001,8
MEAN,TEST,0.592,0.5516817906836056,0.5560606060606061,0.6153846153846153,0.545201535831495,16,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
